0.000000000000000000e+00 1.289452781097926604e+00
1.001001001001000992e-02 8.104493859199941586e-01
2.002002002002001985e-02 5.952897574183335649e-02
3.003003003003002977e-02 1.128258685204083900e+00
4.004004004004003969e-02 5.238250365586529789e-01
5.005005005005004615e-02 -1.043427719524101516e-01
6.006006006006005954e-02 -3.264630039825872077e-02
7.007007007007007293e-02 9.060038449343921219e-01
8.008008008008007939e-02 -3.542643121753130675e-02
9.009009009009008584e-02 -3.870491755909797882e-01
1.001001001001000923e-01 3.236418544994445479e-01
1.101101101101101126e-01 7.378067578599314391e-01
1.201201201201201191e-01 8.278978906169531804e-01
1.301301301301301394e-01 1.490524967458908001e-01
1.401401401401401459e-01 -4.172087635202234024e-01
1.501501501501501523e-01 5.024851868478896755e-01
1.601601601601601588e-01 2.938684869888852358e-01
1.701701701701701652e-01 1.692857000283219393e-01
1.801801801801801717e-01 7.085757331286354210e-01
1.901901901901901781e-01 2.646690505017975092e-01
2.002002002002001846e-01 -5.896097953626745769e-02
2.102102102102102188e-01 -6.019950922015010475e-01
2.202202202202202252e-01 -5.014386962808574655e-01
2.302302302302302317e-01 -2.014680607188259476e-01
2.402402402402402382e-01 3.218858883772242052e-01
2.502502502502502724e-01 -5.097921517235215472e-01
2.602602602602602788e-01 -1.909073771051407464e-01
2.702702702702702853e-01 2.507122776126999852e-01
2.802802802802802917e-01 4.273158891240860235e-01
2.902902902902902982e-01 -7.330148505721336694e-01
3.003003003003003046e-01 -3.422327636229935965e-01
3.103103103103103111e-01 -8.782295247866087617e-01
3.203203203203203175e-01 -1.090503024496387363e+00
3.303303303303303240e-01 -4.579519688260305643e-01
3.403403403403403304e-01 -1.659862163642363386e+00
3.503503503503503369e-01 -2.505931854034600947e-01
3.603603603603603434e-01 -4.885950619363013114e-01
3.703703703703703498e-01 -2.627215475881294893e-01
3.803803803803803563e-01 -1.187147885350382071e+00
3.903903903903903627e-01 -1.180354360609765063e+00
4.004004004004003692e-01 -1.007411892546619114e+00
4.104104104104104311e-01 -1.581492813898000449e+00
4.204204204204204376e-01 -8.968446740029578645e-02
4.304304304304304440e-01 -1.191441469383384799e+00
4.404404404404404505e-01 -1.481096313510819940e+00
4.504504504504504570e-01 -5.576712637010056151e-01
4.604604604604604634e-01 7.578399810063429776e-02
4.704704704704704699e-01 -3.907162638757738504e-01
4.804804804804804763e-01 -1.185093153487164486e+00
4.904904904904904828e-01 -8.061790056872104593e-01
